Code_Filiere,Nom_Filiere,Universite,Etablissement,SDO_2023,SDO_2024,SDO_2025,Code_RIASEC,Taux_Employabilite,Croissance_Domaine,Alignment_National,source
INF137,"Licence en Français","Université de Sousse","Faculté des Lettres et des Sciences Humaines de Sousse",93.3965,96.805,94.0218,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF138,"Licence en Informatique de Gestion","Université de Sousse","Institut Supérieur de Gestion de Sousse",131.915,128.1111,128.175,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF139,"Licence en Sciences de Gestion","Université de Sousse","Institut Supérieur de Gestion de Sousse",112.7,116.38,120.2627,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF140,"Licence en Musique et Sciences Musicales","Université de Sousse","Institut Supérieur de Musique de Sousse",,94.2135,115.2497,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF141,"Licence en Ingénierie et Techniques du Son","Université de Sousse","Institut Supérieur de Musique de Sousse",88.1802,84.4865,87.3632,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
INF142,"Licence en Conservation et Restauration des Biens Culturels","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",119.965,111.025,73.2782,RIC,Faible,Déclin,Élevé,"Analyse sectorielle & OMQ"
INF143,"Licence en Arts Plastiques","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",78.0185,79.7818,83.3269,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF144,"Licence en Design d'Espace","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",100.6442,99.5919,102.1797,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF145,"Licence en Design de Produit","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",92.8118,93.6357,82.5633,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF146,"Licence en Design d'Image","Université de Sousse","Institut Supérieur des Beaux-Arts de Sousse",77.1666,83.945,86.8897,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF147,"Licence en Sciences Informatiques","Université de Sousse","Institut Supérieur d'Informatique et des Technologies de la Communication de Sousse",151.695,155.0484,154.4,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF148,"Licence en Ingénierie des Systèmes d'Informatique","Université de Sousse","Institut Supérieur d'Informatique et des Technologies de la Communication de Sousse",140.04,143.135,143.7117,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF149,"Licence en Technologies de l'Information et de la Communication","Université de Sousse","Institut Supérieur d'Informatique et des Technologies de la Communication de Sousse",123.7972,121.2033,126.4067,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF150,"Licence en Ingénierie Logistique","Université de Sousse","Institut Supérieur du Transport et de la Logistique de Sousse",108.94,107.2372,111.9309,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF151,"Licence en Sciences du Transport","Université de Sousse","Institut Supérieur du Transport et de la Logistique de Sousse",88.5036,81.1481,86.8074,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF152,"Filière préparatoire intégrée-scientifique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",188.3083,189.7783,183.645,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF153,"Licence en Génie Civil","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",127.4245,117.7233,124.0719,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF154,"Licence en Génie Mécanique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",113.2809,114.6505,130.0799,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF155,"Licence en Électronique Électrotechnique et Automatique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",117.4165,118.4918,122.3331,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF156,"Licence en Électronique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",113.8,124.21,122.825,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF157,"Licence en Sciences Informatiques","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",180.285,177.2776,170.255,IRC,"Très Élevé",Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF158,"Licence en Ingénierie des Systèmes d'Informatique","Université de Sousse","Institut Supérieur des Sciences Appliquées et de Technologie de Sousse",155.885,149.5272,146.7666,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF159,"Licence en Sciences de Gestion","Université de Sousse","Institut Supérieur des Finances et de la Fiscalité de Sousse",102.72,105.275,109.8462,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF160,"Licence en Sciences de Gestion","Université de Sousse","Institut des Hautes Études Commerciales de Sousse",144.415,103.315,134.17,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF161,"Licence en Mathématiques","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",175.587,100.9545,139.53,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF162,"Filière préparatoire scientifique","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",128.645,129.6,138.76,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF163,"Licence en Électronique Électrotechnique et Automatique","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",112.8476,114.6151,126.9662,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF164,"Licence en Sciences Informatiques","Université de Sousse","École Supérieure des Sciences et Technologies de Hammam Sousse",160.465,162.47,155.31,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF165,"Licence en Sciences de Gestion","Université de Sousse","Faculté des Sciences Économiques et de Gestion de Sousse",108.07,108.845,111.5301,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF166,"Licence en Informatique de Gestion","Université de Sfax","Faculté des Sciences Économiques et de Gestion de Sfax",103.415,109.5285,109.015,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF167,"Licence en Sciences de Gestion","Université de Sfax","Faculté des Sciences Économiques et de Gestion de Sfax",184.535,96.9451,102.995,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF168,"Licence en Arabe","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",,,89.56,ASE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF169,"Licence en Anglais","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",105.9115,92.2616,99.67,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF170,"Licence en Espagnol","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",,,106.695,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
INF171,"Licence en Italien","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",,,109.49,ASE,Moyen,Stable,Modéré,"Analyse sectorielle & OMQ"
INF172,"Licence en Traduction","Université de Sfax","Faculté des Lettres et des Sciences Humaines de Sfax",,,86.1962,ASE,Moyen,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF173,"Licence en Mathématiques Appliquées","Université de Sfax","Faculté des Sciences de Sfax",122.375,95.1016,105.1008,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF174,"Licence en Mathématiques","Université de Sfax","Faculté des Sciences de Sfax",126.02,131.33,94.1833,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF175,"Filière préparatoire intégrée","Université de Sfax","Faculté des Sciences de Sfax",167.8217,170.865,170.865,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF176,"Filière préparatoire scientifique","Université de Sfax","Faculté des Sciences de Sfax",98.1334,114.175,116.78,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF177,"Licence en Sciences Informatiques","Université de Sfax","Faculté des Sciences de Sfax",131.47,137.31,135.195,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF178,"Licence en Ingénierie des Systèmes d'Informatique","Université de Sfax","Faculté des Sciences de Sfax",117.42,119.92,123.81,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF179,"Licence en Électronique Électrotechnique et Automatique","Université de Sfax","Faculté des Sciences de Sfax",110.76,91.8485,115.6563,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF180,"Licence en Droit","Université de Sfax","Faculté de Droit de Sfax",86.5318,106.65,117.8,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF181,"Filière préparatoire scientifique","Université de Sfax","Institut Préparatoire aux Études d'Ingénieurs de Sfax",139.065,151.51,144.265,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF182,"Licence en Informatique de Gestion","Université de Sfax","École Supérieure de Commerce de Sfax",101.975,107.412,112.495,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF183,"Licence en Sciences de Gestion","Université de Sfax","École Supérieure de Commerce de Sfax",100.53,106.875,104.3928,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF184,"Licence en Ingénierie du Son et Technologies Modernes","Université de Sfax","Institut Supérieur de Musique de Sfax",90.7849,90.6835,92.3518,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
INF185,"Filière préparatoire intégrée","Université de Sfax","Institut Supérieur d'Informatique et du Multimédia de Sfax",171.05,175.2633,173.325,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF186,"Licence en Sciences Informatiques","Université de Sfax","Institut Supérieur d'Informatique et du Multimédia de Sfax",120.745,126.175,128.095,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF187,"Licence en Informatique de Gestion","Université de Sfax","Institut Supérieur d'Administration des Affaires de Sfax",102.23,106.07,108.76,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF188,"Licence en Sciences de Gestion","Université de Sfax","Institut Supérieur d'Administration des Affaires de Sfax",91.8883,95.685,102.8182,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF189,"Licence en Technologies de l'Information et de la Communication","Université de Sfax","École Nationale d'Électronique et des Télécommunications de Sfax",114.3437,116.7584,120.1317,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF190,"Licence en Ingénierie des Méthodes Industrielles","Université de Sfax","Institut Supérieur de Biotechnologie de Sfax",108.5951,106.445,87.51,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF191,"Licence en Ingénierie Biologique","Université de Sfax","Institut Supérieur de Biotechnologie de Sfax",148.2057,116.9029,133.5681,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF192,"Licence en Sciences de Gestion","Université de Sfax","Institut des Hautes Études Commerciales de Sfax",89.1564,97.5214,103.735,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF193,"Licence en Génie Mécanique","Université de Sfax","Institut Supérieur de Gestion Industrielle de Sfax",96.83,106.08,113.34,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF194,"Licence en Génie Industriel","Université de Sfax","Institut Supérieur de Gestion Industrielle de Sfax",87.3415,92.0103,90.7267,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF195,"Licence en Ingénierie Logistique","Université de Sfax","Institut Supérieur de Gestion Industrielle de Sfax",100.4367,101.7483,100.1253,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF196,"Licence en Sciences du Transport","Université de Sfax","Institut Supérieur de Gestion Industrielle de Sfax",89.2602,77.9084,94.8289,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF197,"Licence en Électronique Électrotechnique et Automatique","Université de Sfax","Institut Supérieur de Gestion Industrielle de Sfax",87.5698,116.02,121.8998,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF198,"Licence en Informatique de Gestion","Université de Sfax","Institut Supérieur de Gestion Industrielle de Sfax",105.535,108.2269,111.695,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF199,"Licence en Arts Plastiques","Université de Sfax","Institut Supérieur des Arts et Métiers de Sfax",,79.735,78.0117,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF200,"Licence en Design d'Espace","Université de Sfax","Institut Supérieur des Arts et Métiers de Sfax",81.145,84.2884,96.355,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF201,"Licence en Design de Produit","Université de Sfax","Institut Supérieur des Arts et Métiers de Sfax",,83.6298,84.2217,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF202,"Licence en Design d'Image","Université de Sfax","Institut Supérieur des Arts et Métiers de Sfax",89.9633,86.1493,87.3868,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF203,"Licence en Cinéma et Audiovisuel","Université de Sfax","Institut Supérieur des Arts et Métiers de Sfax",92.3733,90.0502,76.2668,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
INF204,"Licence en Arts et Médias","Université de Sfax","Institut Supérieur des Arts et Métiers de Sfax",98.1785,103.2616,93.1435,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
INF205,"Licence en Sciences et Techniques des Activités Physiques et Sportives","Université de Sfax","Institut Supérieur du Sport et de l'Éducation Physique de Sfax",115.92,143.4282,147.6814,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF206,"Licence en Droit","Université de Jendouba","Faculté des Sciences Juridiques Économiques et de Gestion de Jendouba",100.136,110.7504,105.04,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF207,"Licence en Informatique de Gestion","Université de Jendouba","Faculté des Sciences Juridiques Économiques et de Gestion de Jendouba",101.2851,106.1815,106.575,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF208,"Licence en Sciences de Gestion","Université de Jendouba","Faculté des Sciences Juridiques Économiques et de Gestion de Jendouba",91.93,98.135,100.136,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF209,"Licence en Anglais","Université de Jendouba","Institut Supérieur des Études Appliquées en Humanités du Kef",121.865,114.525,111.1,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF210,"Licence en Éducation et Enseignement","Université de Jendouba","Institut Supérieur des Études Appliquées en Humanités du Kef",115.91,129.67,139.78,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF211,"Licence en Géographie de l'Environnement","Université de Jendouba","Institut Supérieur des Sciences Humaines de Jendouba",102.375,124.765,139.67,IRC,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF212,"Licence en Éducation et Enseignement","Université de Jendouba","Institut Supérieur des Sciences Humaines de Jendouba",,134.8949,94.67,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF213,"Licence en Anglais","Université de Jendouba","Institut Supérieur des Langues Appliquées et de l'Informatique de Béja",123.1925,118.2618,112.57,ASE,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF214,"Licence en Sciences Informatiques","Université de Jendouba","Institut Supérieur des Langues Appliquées et de l'Informatique de Béja",125.0349,131.89,129.05,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF215,"Licence en Sciences et Techniques des Activités Physiques et Sportives","Université de Jendouba","Institut Supérieur du Sport et de l'Éducation Physique du Kef",115,137.785,144.2735,RIC,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF216,"Licence en Arts Plastiques","Université de Jendouba","Institut Supérieur des Arts et Métiers de Siliana",87.4685,75.7183,86,ARE,Faible,Stable,Modéré,"Analyse sectorielle & OMQ"
INF217,"Licence en Sciences Informatiques","Université de Jendouba","Institut Supérieur d'Informatique du Kef",121.785,126.68,125.045,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF218,"Licence en Ingénierie des Systèmes d'Informatique","Université de Jendouba","Institut Supérieur d'Informatique du Kef",109.97,114.24,115.875,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF219,"Filière préparatoire intégrée en Ingénierie Biologique et Biomédicale","Université de Jendouba","Institut National de Technologie et des Sciences du Kef",87.0898,88.77,89.13,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF220,"Licence en Mathématiques","Université de Gabès","Faculté des Sciences de Gabès",111.445,100.67,93.395,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF221,"Licence en Sciences Informatiques","Université de Gabès","Faculté des Sciences de Gabès",110.975,113.505,112.17,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF222,"Licence en Ingénierie des Systèmes d'Informatique","Université de Gabès","Faculté des Sciences de Gabès",95.03,104.64,106.893,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF223,"Licence en Électronique Électrotechnique et Automatique","Université de Gabès","Faculté des Sciences de Gabès",96.0236,100.755,86.3133,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF224,"Licence en Informatique de Gestion","Université de Gabès","Institut Supérieur de Gestion de Gabès",82.5999,98.1785,102.37,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF225,"Licence en Sciences de Gestion","Université de Gabès","Institut Supérieur de Gestion de Gabès",103.815,90.9195,98.1266,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF226,"Licence en Éducation et Enseignement","Université de Gabès","Institut Supérieur des Langues de Gabès",79.7251,123.435,153.165,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF227,"Licence en Design d'Espace","Université de Gabès","Institut Supérieur des Arts et Métiers de Gabès",91.0419,74.0314,82.8251,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF228,"Licence en Design d'Image","Université de Gabès","Institut Supérieur des Arts et Métiers de Gabès",,82.9698,81.8118,ARE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF229,"Filière préparatoire intégrée","Université de Gabès","Institut Supérieur d'Informatique et du Multimédia de Gabès",157.9617,161.1717,160.4283,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF230,"Licence en Technologies de l'Information et de la Communication","Université de Gabès","Institut Supérieur d'Informatique et du Multimédia de Gabès",83.6107,91.2404,97.6892,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF231,"Licence en Arts et Médias","Université de Gabès","Institut Supérieur d'Informatique et du Multimédia de Gabès",100.2697,83.66,77.1933,ARE,Moyen,Croissance,Modéré,"Analyse sectorielle & OMQ"
INF232,"Licence en Sciences Informatiques","Université de Gabès","Institut Supérieur d'Informatique et du Multimédia de Gabès",112.705,120.2,120.655,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF233,"Licence en Ingénierie des Systèmes d'Informatique","Université de Gabès","Institut Supérieur d'Informatique et du Multimédia de Gabès",92.9064,103.6884,108.1291,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF234,"Licence en Génie Civil","Université de Gabès","Institut Supérieur des Sciences Appliquées et de Technologie de Gabès",99.56,96.8518,102.1369,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF235,"Licence en Génie Mécanique","Université de Gabès","Institut Supérieur des Sciences Appliquées et de Technologie de Gabès",91,104.76,93.035,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF236,"Licence en Ingénierie des Méthodes Industrielles","Université de Gabès","Institut Supérieur des Sciences Appliquées et de Technologie de Gabès",,80.6632,88.865,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF237,"Licence en Électronique Électrotechnique et Automatique","Université de Gabès","Institut Supérieur des Sciences Appliquées et de Technologie de Gabès",118.1387,111.09,138.77,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF238,"Licence en Droit","Université de Gabès","Institut Supérieur des Études Juridiques de Gabès",71.2107,99.9151,119.3442,ECI,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF239,"Licence en Éducation et Enseignement","Université de Gabès","Institut Supérieur des Sciences Humaines de Médenine",104.855,120.25,146.63,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF240,"Licence en Génie Mécanique","Université de Gabès","Institut Supérieur des Systèmes Industriels de Gabès",,113.23,119.065,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF241,"Licence en Électronique Électrotechnique et Automatique","Université de Gabès","Institut Supérieur des Systèmes Industriels de Gabès",100.9064,94.1835,100.6962,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF242,"Licence en Éducation et Enseignement","Université de Gabès","Institut Supérieur des Arts et Métiers de Tataouine",113.24,125.78,144.795,SIE,Élevé,Croissance,Élevé,"Analyse sectorielle & OMQ"
INF243,"Licence en Sciences Informatiques","Université de Gabès","Institut Supérieur d'Informatique de Médenine",83.3382,96.6901,91.74,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF244,"Licence en Technologies de l'Information et de la Communication","Université de Gabès","Institut Supérieur d'Informatique de Médenine",81.3526,74.2317,78.9087,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF245,"Filière préparatoire scientifique","Université de Gabès","Institut Préparatoire aux Études d'Ingénieurs de Gabès",95.8317,101.775,96.82,IRC,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF246,"Licence en Gestion des Technologies de l'Information et de la Communication",DGET,"Institut Supérieur des Études Technologiques des Transports de Tunis",154.565,152.43,149.49,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF247,"Licence en Sciences et Technologies de l'Information et de la Communication",DGET,"Institut Supérieur des Études Technologiques des Transports de Tunis",170.6864,171.2731,171.6636,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF248,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Radès",140.2717,140.5231,157.7769,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF249,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Radès",129.0046,140.4857,139.6939,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF250,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Radès",139.42,143.6261,142.2512,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF251,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Radès",170.0016,170.7025,160.6712,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF252,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Radès",129.6038,132.8459,144.969,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF253,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Radès",150.426,129.7803,147.6012,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF254,"Licence en Génie Civil",DGET,"Institut Supérieur des Études Technologiques de Radès",128.4133,122.3259,144.2218,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF255,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Nabeul",120.8137,127.7045,120.6479,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF256,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Nabeul",111.405,123.41,121.6109,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF257,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Nabeul",130.3795,143.1339,133.3541,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF258,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Nabeul",153.345,153.565,151.6083,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF259,"Licence en Génie Civil",DGET,"Institut Supérieur des Études Technologiques de Nabeul",121.065,107.3566,130.4847,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF260,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Nabeul",118.0585,122.5418,160.7675,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF261,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Nabeul",122.595,121.52,154.8183,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF262,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Sousse",130.285,133.395,132.52,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF263,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Sousse",143.26,143.155,140.865,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF264,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Sousse",115.453,118.355,124.1521,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF265,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Sousse",120.34,111.58,123.0233,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF266,"Licence en Administration des Affaires",DGET,"Institut Supérieur des Études Technologiques de Sfax",107.519,100.545,118.535,ECI,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF267,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Sfax",105.745,102.825,117.16,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF268,"Licence en Commerce et Distribution",DGET,"Institut Supérieur des Études Technologiques de Sfax",133.26,98.8269,100.9881,ECS,Moyen,Stable,Élevé,"Analyse sectorielle & OMQ"
INF269,"Licence en Technologies de l'Informatique",DGET,"Institut Supérieur des Études Technologiques de Sfax",121.15,124.01,123.12,IRC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF270,"Licence en Génie Civil",DGET,"Institut Supérieur des Études Technologiques de Sfax",113.4983,118.855,100.1983,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF271,"Licence en Génie Mécanique",DGET,"Institut Supérieur des Études Technologiques de Sfax",100.1611,101.4182,109.235,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF272,"Licence en Comptabilité et Finance",DGET,"Institut Supérieur des Études Technologiques de Gabès",112.65,108.135,103.3532,CIE,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
INF273,"Licence en Génie Électrique",DGET,"Institut Supérieur des Études Technologiques de Gabès",101.0474,113.535,102.89,RIC,Élevé,Croissance,"Très Élevé","Analyse sectorielle & OMQ"
